ITEM¹øÈ£	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	»óÁ¡ ÆÇ¸Å°¡	»óÁ¡¿¡¼­ »ì ¶§	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
16189	ÀÚ¼öÁ¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	50	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_HP_REGEN	56	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16200	Ãµ·ç¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	2000	2000	16201	262	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_PENETRATE_PCT	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16201	Ãµ·ç¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3200	3200	16202	263	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_PENETRATE_PCT	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16202	Ãµ·ç¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	5000	5000	16203	264	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_PENETRATE_PCT	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16203	Ãµ·ç¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16204	265	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_PENETRATE_PCT	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16204	Ãµ·ç¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16205	266	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_PENETRATE_PCT	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16205	Ãµ·ç¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16206	267	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_PENETRATE_PCT	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16206	Ãµ·ç¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	64000	64000	16207	268	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_PENETRATE_PCT	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16207	Ãµ·ç¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	120000	120000	16208	269	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	20	APPLY_PENETRATE_PCT	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16208	Ãµ·ç¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	250000	250000	16209	270	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	22	APPLY_PENETRATE_PCT	13	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16209	Ãµ·ç¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	500000	500000	0	0	15	LEVEL	54	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_PENETRATE_PCT	20	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16220	Ã·Á¤¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3000	3000	16221	316	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_KILL_HP_RECOVER	1	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16221	Ã·Á¤¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4800	4800	16222	317	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_KILL_HP_RECOVER	2	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16222	Ã·Á¤¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16223	318	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_KILL_HP_RECOVER	3	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16223	Ã·Á¤¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16224	319	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_KILL_HP_RECOVER	4	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16224	Ã·Á¤¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16225	320	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_KILL_HP_RECOVER	5	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16225	Ã·Á¤¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	64000	64000	16226	321	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_KILL_HP_RECOVER	6	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16226	Ã·Á¤¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	120000	120000	16227	322	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_KILL_HP_RECOVER	7	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16227	Ã·Á¤¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	250000	250000	16228	323	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_KILL_HP_RECOVER	8	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16228	Ã·Á¤¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	500000	500000	16229	324	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_KILL_HP_RECOVER	9	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16229	Ã·Á¤¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	800000	800000	0	0	10	LEVEL	60	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_KILL_HP_RECOVER	10	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
16500	È«¿Á¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3000	3000	16501	316	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_DEX	1	APPLY_ATTBONUS_WARRIOR	1	0	0	0	0	0	0	0	0	0
16501	È«¿Á¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4800	4800	16502	317	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_DEX	1	APPLY_ATTBONUS_WARRIOR	1	0	0	0	0	0	0	0	0	0
16502	È«¿Á¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16503	318	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_DEX	1	APPLY_ATTBONUS_WARRIOR	1	0	0	0	0	0	0	0	0	0
16503	È«¿Á¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16504	319	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_DEX	2	APPLY_ATTBONUS_WARRIOR	2	0	0	0	0	0	0	0	0	0
16504	È«¿Á¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16505	320	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_DEX	2	APPLY_ATTBONUS_WARRIOR	2	0	0	0	0	0	0	0	0	0
16505	È«¿Á¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	64000	64000	16506	321	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_DEX	2	APPLY_ATTBONUS_WARRIOR	3	0	0	0	0	0	0	0	0	0
16506	È«¿Á¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	120000	120000	16507	322	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_DEX	3	APPLY_ATTBONUS_WARRIOR	4	0	0	0	0	0	0	0	0	0
16507	È«¿Á¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	250000	250000	16508	323	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_DEX	3	APPLY_ATTBONUS_WARRIOR	5	0	0	0	0	0	0	0	0	0
16508	È«¿Á¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	500000	500000	16509	324	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_DEX	3	APPLY_ATTBONUS_WARRIOR	7	0	0	0	0	0	0	0	0	0
16509	È«¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	800000	800000	0	0	10	LEVEL	85	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_DEX	4	APPLY_ATTBONUS_WARRIOR	10	0	0	0	0	0	0	0	0	0
16520	¼®·ù¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3000	3000	16521	316	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_CON	1	APPLY_ATTBONUS_ASSASSIN	1	0	0	0	0	0	0	0	0	0
16521	¼®·ù¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4800	4800	16522	317	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_CON	1	APPLY_ATTBONUS_ASSASSIN	1	0	0	0	0	0	0	0	0	0
16522	¼®·ù¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16523	318	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_CON	1	APPLY_ATTBONUS_ASSASSIN	1	0	0	0	0	0	0	0	0	0
16523	¼®·ù¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16524	319	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_CON	2	APPLY_ATTBONUS_ASSASSIN	2	0	0	0	0	0	0	0	0	0
16524	¼®·ù¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16525	320	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_CON	2	APPLY_ATTBONUS_ASSASSIN	2	0	0	0	0	0	0	0	0	0
16525	¼®·ù¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	64000	64000	16526	321	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_CON	2	APPLY_ATTBONUS_ASSASSIN	3	0	0	0	0	0	0	0	0	0
16526	¼®·ù¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	120000	120000	16527	322	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_CON	3	APPLY_ATTBONUS_ASSASSIN	4	0	0	0	0	0	0	0	0	0
16527	¼®·ù¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	250000	250000	16528	323	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_CON	3	APPLY_ATTBONUS_ASSASSIN	5	0	0	0	0	0	0	0	0	0
16528	¼®·ù¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	500000	500000	16529	324	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_CON	3	APPLY_ATTBONUS_ASSASSIN	7	0	0	0	0	0	0	0	0	0
16529	¼®·ù¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	800000	800000	0	0	10	LEVEL	90	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_CON	4	APPLY_ATTBONUS_ASSASSIN	10	0	0	0	0	0	0	0	0	0
16540	³ìÁÖ¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3000	3000	16541	316	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_INT	1	APPLY_ATTBONUS_SURA	1	0	0	0	0	0	0	0	0	0
16541	³ìÁÖ¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4800	4800	16542	317	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_INT	1	APPLY_ATTBONUS_SURA	1	0	0	0	0	0	0	0	0	0
16542	³ìÁÖ¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16543	318	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_INT	1	APPLY_ATTBONUS_SURA	1	0	0	0	0	0	0	0	0	0
16543	³ìÁÖ¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16544	319	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_INT	2	APPLY_ATTBONUS_SURA	2	0	0	0	0	0	0	0	0	0
16544	³ìÁÖ¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16545	320	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_INT	2	APPLY_ATTBONUS_SURA	2	0	0	0	0	0	0	0	0	0
16545	³ìÁÖ¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	64000	64000	16546	321	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_INT	2	APPLY_ATTBONUS_SURA	3	0	0	0	0	0	0	0	0	0
16546	³ìÁÖ¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	120000	120000	16547	322	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_INT	3	APPLY_ATTBONUS_SURA	4	0	0	0	0	0	0	0	0	0
16547	³ìÁÖ¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	250000	250000	16548	323	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_INT	3	APPLY_ATTBONUS_SURA	5	0	0	0	0	0	0	0	0	0
16548	³ìÁÖ¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	500000	500000	16549	324	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_INT	3	APPLY_ATTBONUS_SURA	7	0	0	0	0	0	0	0	0	0
16549	³ìÁÖ¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	800000	800000	0	0	10	LEVEL	95	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_INT	4	APPLY_ATTBONUS_SURA	10	0	0	0	0	0	0	0	0	0
16560	Ã»¿Á¸ñ°ÉÀÌ+0	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	3000	3000	16561	316	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	6	APPLY_STR	1	APPLY_ATTBONUS_SHAMAN	1	0	0	0	0	0	0	0	0	0
16561	Ã»¿Á¸ñ°ÉÀÌ+1	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	4800	4800	16562	317	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	8	APPLY_STR	1	APPLY_ATTBONUS_SHAMAN	1	0	0	0	0	0	0	0	0	0
16562	Ã»¿Á¸ñ°ÉÀÌ+2	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	8000	8000	16563	318	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	10	APPLY_STR	1	APPLY_ATTBONUS_SHAMAN	1	0	0	0	0	0	0	0	0	0
16563	Ã»¿Á¸ñ°ÉÀÌ+3	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	16000	16000	16564	319	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	12	APPLY_STR	2	APPLY_ATTBONUS_SHAMAN	2	0	0	0	0	0	0	0	0	0
16564	Ã»¿Á¸ñ°ÉÀÌ+4	ITEM_ARMOR	ARMOR_NECK	1	NONE	NONE	WEAR_NECK	NONE	32000	32000	16565	320	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	14	APPLY_STR	2	APPLY_ATTBONUS_SHAMAN	2	0	0	0	0	0	0	0	0	0
16565	Ã»¿Á¸ñ°ÉÀÌ+5	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	64000	64000	16566	321	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	16	APPLY_STR	2	APPLY_ATTBONUS_SHAMAN	3	0	0	0	0	0	0	0	0	0
16566	Ã»¿Á¸ñ°ÉÀÌ+6	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	120000	120000	16567	322	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	18	APPLY_STR	3	APPLY_ATTBONUS_SHAMAN	4	0	0	0	0	0	0	0	0	0
16567	Ã»¿Á¸ñ°ÉÀÌ+7	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	250000	250000	16568	323	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	21	APPLY_STR	3	APPLY_ATTBONUS_SHAMAN	5	0	0	0	0	0	0	0	0	0
16568	Ã»¿Á¸ñ°ÉÀÌ+8	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	500000	500000	16569	324	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	24	APPLY_STR	3	APPLY_ATTBONUS_SHAMAN	7	0	0	0	0	0	0	0	0	0
16569	Ã»¿Á¸ñ°ÉÀÌ+9	ITEM_ARMOR	ARMOR_NECK	1	ANTI_SELL	NONE	WEAR_NECK	NONE	800000	800000	0	0	10	LEVEL	100	LIMIT_NONE	0	APPLY_CAST_SPEED	28	APPLY_STR	4	APPLY_ATTBONUS_SHAMAN	10	0	0	0	0	0	0	0	0	0
17000	³ª¹«±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	500	500	17001	271	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17001	³ª¹«±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	800	800	17002	272	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	2	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17002	³ª¹«±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1100	1100	17003	273	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17003	³ª¹«±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1700	1700	17004	274	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17004	³ª¹«±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17005	275	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17005	³ª¹«±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17006	276	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17006	³ª¹«±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	6000	6000	17007	277	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17007	³ª¹«±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	9000	9000	17008	278	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17008	³ª¹«±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	13000	13000	17009	279	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17009	³ª¹«±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	20000	20000	0	0	15	LEVEL	0	LIMIT_NONE	0	APPLY_DEX	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17020	±¸¸®±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	500	500	17021	271	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17021	±¸¸®±Í°ÉÀÌ+1	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	800	800	17022	272	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	2	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17022	±¸¸®±Í°ÉÀÌ+2	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1100	1100	17023	273	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	3	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17023	±¸¸®±Í°ÉÀÌ+3	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	1700	1700	17024	274	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	4	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17024	±¸¸®±Í°ÉÀÌ+4	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	2500	2500	17025	275	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	5	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17025	±¸¸®±Í°ÉÀÌ+5	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	4000	4000	17026	276	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	6	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17026	±¸¸®±Í°ÉÀÌ+6	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	6000	6000	17027	277	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	7	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17027	±¸¸®±Í°ÉÀÌ+7	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	9000	9000	17028	278	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	8	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17028	±¸¸®±Í°ÉÀÌ+8	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	13000	13000	17029	279	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	9	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17029	±¸¸®±Í°ÉÀÌ+9	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	20000	20000	0	0	15	LEVEL	8	LIMIT_NONE	0	APPLY_STR	10	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
17040	Àº±Í°ÉÀÌ+0	ITEM_ARMOR	ARMOR_EAR	1	NONE	NONE	WEAR_EAR	NONE	500	500	17041	271	15	LEVEL	15	LIMIT_NONE	0	APPLY_CON	1	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0
